raceId,year,circuitId,driverId,driver_name,constructorId,constructor_name,grid,positionOrder,points,resultId,number,position,positionText,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,podium,avg_finish_season,points_per_race,podium_count,dnf_flag,constructor_dnf_rate,constructor_avg_points,synergy,rolling_points_driver,win,circuit_win_ratio,positionClass
757,1959,19,449,Rodger Ward,107,Watson,6,1,8.0,18313,5,1,1,200,3:40:49.20,13249200,\N,\N,\N,\N,1,1,5.5,4.666666666666667,1,False,0.0,3.5,7.0,4.666666666666667,1,0.5,1
757,1959,19,509,Jim Rathmann,107,Watson,3,2,6.0,18314,16,2,2,200,+0:23.28,13272480,\N,\N,\N,\N,1,1,2.0,7.0,1,False,0.0,3.5,7.0,7.0,0,0.5,2
757,1959,19,512,Johnny Thomson,110,Lesovsky,1,3,5.0,18315,3,3,3,200,+0:50.64,13299840,\N,\N,\N,\N,1,1,3.0,3.5,0,False,0.5,2.5,3.5,3.5,0,0.0,3
757,1959,19,529,Tony Bettenhausen,108,Epperly,15,4,3.0,18316,1,4,4,200,+1:47.09,13356290,\N,\N,\N,\N,1,0,4.0,1.5,0,False,0.25,1.25,3.5,1.5,0,0.0,0
757,1959,19,510,Paul Goldsmith,108,Epperly,16,5,2.0,18317,99,5,5,200,+2:06.44,13375640,\N,\N,\N,\N,1,0,5.0,3.0,1,False,0.25,1.25,3.0,3.0,0,0.0,0
757,1959,19,533,Johnny Boyd,108,Epperly,11,6,0.0,18318,33,6,6,200,+3:16.98,13446180,\N,\N,\N,\N,1,0,6.0,0.0,0,False,0.25,1.25,0.0,0.0,0,0.0,0
757,1959,19,518,Duane Carter,113,Kurtis Kraft,12,7,0.0,18319,37,7,7,200,+4:09.92,13499120,\N,\N,\N,\N,1,0,7.0,0.0,0,False,0.07692307692307693,0.0,0.875,0.0,0,0.0,0
757,1959,19,513,Eddie Johnson,113,Kurtis Kraft,8,8,0.0,18320,19,8,8,200,+4:10.53,13499730,\N,\N,\N,\N,1,0,8.0,0.5,0,False,0.07692307692307693,0.0,0.0,0.5,0,0.0,0
757,1959,19,555,Paul Russo,113,Kurtis Kraft,27,9,0.0,18321,45,9,9,200,+4:11.04,13500240,\N,\N,\N,\N,1,0,9.0,0.0,0,False,0.07692307692307693,0.0,1.0625,0.0,0,0.0,0
757,1959,19,531,Anthony Foyt,114,Kuzma,17,10,0.0,18322,10,10,10,200,+4:14.48,13503680,\N,\N,\N,\N,1,0,10.0,0.0,0,False,0.0,0.0,0.0,0.0,0,0.0,0
757,1959,19,520,Gene Hartley,114,Kuzma,9,11,0.0,18323,88,11,11,200,+5:42.48,13591680,\N,\N,\N,\N,1,0,11.0,0.0,0,False,0.0,0.0,0.0,0.0,0,0.0,0
757,1959,19,514,Bob Veith,119,Moore,7,12,0.0,18324,74,12,12,200,+6:09.73,13618930,\N,\N,\N,\N,1,0,12.0,0.0,0,False,0.0,0.0,0.0,0.0,0,0.0,0
757,1959,19,538,Al Herman,120,Dunn,23,13,0.0,18325,89,13,13,200,+6:40.40,13649600,\N,\N,\N,\N,1,0,13.0,0.0,0,False,0.0,0.0,0.0,0.0,0,0.0,0
757,1959,19,556,Jimmy Daywalt,113,Kurtis Kraft,13,14,0.0,18326,66,14,14,200,+6:41.54,13650740,\N,\N,\N,\N,1,0,14.0,0.0,0,False,0.07692307692307693,0.0,0.0,0.0,0,0.0,0
757,1959,19,557,Chuck Arnold,113,Kurtis Kraft,21,15,0.0,18327,71,15,15,200,+8:19.86,13749060,\N,\N,\N,\N,1,0,15.0,0.0,0,False,0.07692307692307693,0.0,0.0,0.0,0,0.0,0
757,1959,19,535,Jim McWithey,113,Kurtis Kraft,33,16,0.0,18328,58,16,16,200,+11:41.69,13950890,\N,\N,\N,\N,1,0,16.0,0.0,0,False,0.07692307692307693,0.0,0.0,0.0,0,0.0,0
757,1959,19,527,Eddie Sachs,114,Kuzma,2,17,0.0,18329,44,\N,R,182,\N,\N,\N,\N,\N,\N,20,0,17.0,0.0,0,False,0.0,0.0,0.0,0.0,0,0.0,0
757,1959,19,558,Al Keller,114,Kuzma,28,18,0.0,18330,57,\N,R,163,\N,\N,\N,\N,\N,\N,5,0,18.0,0.0,0,False,0.0,0.0,0.0,0.0,0,0.0,0
757,1959,19,559,Pat Flaherty,107,Watson,18,19,0.0,18331,64,\N,R,162,\N,\N,\N,\N,\N,\N,3,0,19.0,0.0,0,False,0.0,3.5,4.0,0.0,0,0.0,0
757,1959,19,537,Dick Rathmann,107,Watson,4,20,0.0,18332,73,\N,R,150,\N,\N,\N,\N,\N,\N,42,0,20.0,0.0,0,False,0.0,3.5,0.0,0.0,0,0.0,0
757,1959,19,560,Bill Cheesbourg,114,Kuzma,30,21,0.0,18333,53,\N,R,147,\N,\N,\N,\N,\N,\N,121,0,21.0,0.0,0,False,0.0,0.0,0.0,0.0,0,0.0,0
757,1959,19,528,Don Freeland,113,Kurtis Kraft,25,22,0.0,18334,15,\N,R,136,\N,\N,\N,\N,\N,\N,121,0,22.0,0.0,0,False,0.07692307692307693,0.0,0.0,0.0,0,0.0,0
757,1959,19,561,Ray Crawford,121,Elder,32,23,0.0,18335,49,\N,R,115,\N,\N,\N,\N,\N,\N,3,0,23.0,0.0,0,False,0.0,0.0,0.0,0.0,0,0.0,0
757,1959,19,511,Don Branson,109,Phillips,10,24,0.0,18336,9,\N,R,112,\N,\N,\N,\N,\N,\N,22,0,24.0,1.5,0,False,0.0,0.0,1.5,1.5,0,0.0,0
757,1959,19,516,Bob Christie,113,Kurtis Kraft,24,25,0.0,18337,65,\N,R,109,\N,\N,\N,\N,\N,\N,5,0,25.0,0.0,0,False,0.07692307692307693,0.0,0.0,0.0,0,0.0,0
757,1959,19,522,Bobby Grim,113,Kurtis Kraft,5,26,0.0,18338,48,\N,R,85,\N,\N,\N,\N,\N,\N,121,0,26.0,0.0,0,False,0.07692307692307693,0.0,0.0,0.0,0,0.0,0
757,1959,19,562,Jack Turner,115,Christensen,14,27,0.0,18339,24,\N,R,47,\N,\N,\N,\N,\N,\N,95,0,27.0,0.0,0,False,0.0,0.0,0.0,0.0,0,0.0,0
757,1959,19,563,Chuck Weyant,113,Kurtis Kraft,29,28,0.0,18340,47,\N,R,45,\N,\N,\N,\N,\N,\N,3,0,28.0,0.0,0,False,0.07692307692307693,0.0,0.0,0.0,0,0.0,0
757,1959,19,564,Jud Larson,113,Kurtis Kraft,19,29,0.0,18341,7,\N,R,45,\N,\N,\N,\N,\N,\N,3,0,29.0,0.0,0,False,0.07692307692307693,0.0,0.0,0.0,0,0.0,0
757,1959,19,565,Mike Magill,122,Sutton,31,30,0.0,18342,77,\N,R,45,\N,\N,\N,\N,\N,\N,3,0,30.0,0.0,0,False,0.0,0.0,0.0,0.0,0,0.0,0
757,1959,19,517,Red Amick,113,Kurtis Kraft,26,31,0.0,18343,87,\N,R,45,\N,\N,\N,\N,\N,\N,3,0,31.0,0.0,0,True,0.07692307692307693,0.0,0.0,0.0,0,0.0,0
757,1959,19,536,Len Sutton,110,Lesovsky,22,32,0.0,18344,8,\N,R,34,\N,\N,\N,\N,\N,\N,3,0,32.0,0.0,0,True,0.5,2.5,0.0,0.0,0,0.0,0
757,1959,19,525,Jimmy Bryan,108,Epperly,20,33,0.0,18345,6,\N,R,1,\N,\N,\N,\N,\N,\N,5,0,33.0,0.0,0,True,0.25,1.25,2.6666666666666665,0.0,0,0.0,0
758,1959,39,347,Jo Bonnier,66,BRM,1,1,8.0,18346,7,1,1,75,2:05:26.8,7526800,\N,\N,\N,\N,1,1,10.857142857142858,3.3333333333333335,0,False,0.0,1.0227272727272727,1.0,3.3333333333333335,1,0.1111111111111111,1
758,1959,39,356,Jack Brabham,170,Cooper-Climax,2,2,6.0,18347,8,2,2,75,+14.2,7541000,\N,\N,\N,\N,1,1,4.625,6.0,27,False,0.0,1.989795918367347,3.375,6.0,0,0.18181818181818182,2
758,1959,39,418,Masten Gregory,170,Cooper-Climax,7,3,4.0,18348,9,3,3,75,+1:23.0,7609800,\N,\N,\N,\N,1,1,8.833333333333334,1.3333333333333333,0,False,0.0,1.989795918367347,0.8333333333333334,1.3333333333333333,0,0.0,3
758,1959,39,404,Innes Ireland,32,Team Lotus,9,4,3.0,18349,12,4,4,74,\N,\N,\N,\N,\N,\N,11,0,12.166666666666666,3.3333333333333335,4,False,0.0,0.2631578947368421,1.6428571428571428,3.3333333333333335,0,0.0,0
758,1959,39,554,Jean Behra,6,Ferrari,4,5,2.0,18350,1,5,5,74,\N,\N,\N,\N,\N,\N,11,0,9.666666666666666,1.0,0,False,0.0,2.310344827586207,0.6666666666666666,1.0,0,0.0,0
758,1959,39,403,Phil Hill,6,Ferrari,12,6,0.0,18351,3,6,6,73,\N,\N,\N,\N,\N,\N,12,0,6.142857142857143,1.3333333333333333,11,False,0.0,2.310344827586207,3.096774193548387,1.3333333333333333,0,0.0,0
758,1959,39,289,Graham Hill,32,Team Lotus,5,7,0.0,18352,14,7,7,73,\N,\N,\N,\N,\N,\N,12,0,13.428571428571429,0.0,35,False,0.0,0.2631578947368421,0.25,0.0,0,0.06666666666666667,0
758,1959,39,427,Maurice Trintignant,170,Cooper-Climax,11,8,0.0,18353,10,8,8,73,\N,\N,\N,\N,\N,\N,12,0,5.75,1.3333333333333333,2,False,0.0,1.989795918367347,2.111111111111111,1.3333333333333333,0,0.0,0
758,1959,39,477,Cliff Allison,6,Ferrari,15,9,0.0,18354,16,9,9,71,\N,\N,\N,\N,\N,\N,14,0,10.2,0.0,1,False,0.0,2.310344827586207,1.1428571428571428,0.0,0,0.0,0
758,1959,39,430,Carel Godin de Beaufort,95,Porsche,14,10,0.0,18355,15,10,10,68,\N,\N,\N,\N,\N,\N,17,0,9.5,0.0,0,False,0.0,0.0,0.13793103448275862,0.0,0,0.0,0
758,1959,39,475,Stirling Moss,170,Cooper-Climax,3,11,1.0,18356,11,\N,R,62,\N,\N,\N,\N,\N,\N,6,0,7.875,3.0,4,False,0.0,1.989795918367347,2.25,3.0,0,0.0,0
758,1959,39,501,Harry Schell,66,BRM,6,12,0.0,18357,6,\N,R,46,\N,\N,\N,\N,\N,\N,6,0,8.25,0.0,0,False,0.0,1.0227272727272727,1.1875,0.0,0,0.0,0
758,1959,39,479,Tony Brooks,6,Ferrari,8,13,0.0,18358,2,\N,R,42,\N,\N,\N,\N,\N,\N,44,0,9.25,2.0,2,False,0.0,2.310344827586207,3.857142857142857,2.0,0,0.0,0
758,1959,39,566,Carroll Shelby,117,Aston Martin,10,14,0.0,18359,5,\N,R,25,\N,\N,\N,\N,\N,\N,5,0,11.5,0.0,0,False,0.0,0.0,0.0,0.0,0,0.0,0
758,1959,39,456,Roy Salvadori,117,Aston Martin,13,15,0.0,18360,4,\N,R,3,\N,\N,\N,\N,\N,\N,5,0,10.285714285714286,0.0,0,False,0.0,0.0,0.0,0.0,0,0.0,0
759,1959,55,479,Tony Brooks,6,Ferrari,1,1,8.0,18361,24,1,1,50,2:01:26.5,7286500,\N,\N,\N,\N,1,1,9.25,4.666666666666667,2,False,0.0,2.310344827586207,3.857142857142857,4.666666666666667,1,0.3333333333333333,1
759,1959,55,403,Phil Hill,6,Ferrari,3,2,6.0,18362,26,2,2,50,+27.5,7314000,\N,\N,\N,\N,1,1,6.142857142857143,3.0,11,False,0.0,2.310344827586207,3.096774193548387,3.0,0,0.0,2
759,1959,55,356,Jack Brabham,170,Cooper-Climax,2,3,4.0,18363,8,3,3,50,+1:37.7,7384200,\N,\N,\N,\N,1,1,4.625,6.333333333333333,28,False,0.0,1.989795918367347,3.375,6.333333333333333,0,0.4,3
759,1959,55,482,Olivier Gendebien,6,Ferrari,11,4,3.0,18364,22,4,4,50,+1:47.5,7394000,\N,\N,\N,\N,1,0,5.0,1.0,2,False,0.0,2.310344827586207,1.0,1.0,0,0.0,0
759,1959,55,360,Bruce McLaren,170,Cooper-Climax,10,5,2.0,18365,12,5,5,50,+1:47.7,7394200,\N,\N,\N,\N,1,0,7.142857142857143,2.6666666666666665,25,False,0.0,1.989795918367347,2.2016129032258065,2.6666666666666665,0,0.0,0
759,1959,55,541,Ron Flockhart,66,BRM,13,6,0.0,18366,44,6,6,50,+2:05.7,7412200,\N,\N,\N,\N,1,0,10.0,0.0,0,False,0.0,1.0227272727272727,0.0,0.0,0,0.0,0
759,1959,55,501,Harry Schell,66,BRM,9,7,0.0,18367,6,7,7,47,\N,\N,\N,\N,\N,\N,13,0,8.25,0.0,0,False,0.0,1.0227272727272727,1.1875,0.0,0,0.0,0
759,1959,55,483,Giorgio Scarlatti,105,Maserati,21,8,0.0,18368,40,8,8,41,\N,\N,\N,\N,\N,\N,19,0,12.666666666666666,0.0,0,False,0.0,0.0,0.1111111111111111,0.0,0,0.0,0
759,1959,55,430,Carel Godin de Beaufort,105,Maserati,20,9,0.0,18369,42,9,9,40,\N,\N,\N,\N,\N,\N,88,0,9.5,0.0,0,False,0.0,0.0,0.0,0.0,0,0.0,0
759,1959,55,567,Fritz d'Orey,105,Maserati,18,10,0.0,18370,38,10,10,40,\N,\N,\N,\N,\N,\N,88,0,12.666666666666666,0.0,0,False,0.0,0.0,0.0,0.0,0,0.0,0
759,1959,55,427,Maurice Trintignant,170,Cooper-Climax,8,11,0.0,18371,14,11,11,36,\N,\N,\N,\N,\N,\N,111,0,5.75,1.3333333333333333,2,False,0.0,1.989795918367347,2.111111111111111,1.3333333333333333,0,0.0,0
759,1959,55,475,Stirling Moss,66,BRM,4,12,1.0,18372,2,\N,D,42,\N,\N,\N,\N,\N,\N,2,0,7.875,0.6666666666666666,4,False,0.0,1.0227272727272727,3.75,0.6666666666666666,0,0.0,0
759,1959,55,554,Jean Behra,6,Ferrari,5,13,0.0,18373,30,\N,R,31,\N,\N,\N,\N,\N,\N,5,0,9.666666666666666,0.6666666666666666,0,False,0.0,2.310344827586207,0.6666666666666666,0.6666666666666666,0,0.0,0
759,1959,55,456,Roy Salvadori,167,Cooper-Maserati,16,14,0.0,18374,16,\N,R,20,\N,\N,\N,\N,\N,\N,5,0,10.285714285714286,0.0,0,False,0.0,0.0,0.0,0.0,0,0.0,0
759,1959,55,364,Dan Gurney,6,Ferrari,12,15,0.0,18375,28,\N,R,19,\N,\N,\N,\N,\N,\N,21,0,6.0,0.0,16,False,0.0,2.310344827586207,3.25,0.0,0,0.0,0
759,1959,55,404,Innes Ireland,32,Team Lotus,15,16,0.0,18376,34,\N,R,14,\N,\N,\N,\N,\N,\N,36,0,12.166666666666666,3.0,4,False,0.0,0.2631578947368421,1.6428571428571428,3.0,0,0.0,0
759,1959,55,437,Ian Burgess,167,Cooper-Maserati,19,17,0.0,18377,18,\N,R,13,\N,\N,\N,\N,\N,\N,5,0,14.0,0.0,0,False,0.0,0.0,0.0,0.0,0,0.0,0
759,1959,55,418,Masten Gregory,170,Cooper-Climax,7,18,0.0,18378,10,\N,R,8,\N,\N,\N,\N,\N,\N,68,0,8.833333333333334,1.3333333333333333,1,False,0.0,1.989795918367347,0.8333333333333334,1.3333333333333333,0,0.0,0
759,1959,55,289,Graham Hill,32,Team Lotus,14,19,0.0,18379,32,\N,R,7,\N,\N,\N,\N,\N,\N,21,0,13.428571428571429,0.0,35,False,0.0,0.2631578947368421,0.25,0.0,0,0.0,0
759,1959,55,462,Colin Davis,167,Cooper-Maserati,17,20,0.0,18380,20,\N,R,7,\N,\N,\N,\N,\N,\N,44,0,15.5,0.0,0,False,0.0,0.0,0.0,0.0,0,0.0,0
759,1959,55,347,Jo Bonnier,66,BRM,6,21,0.0,18381,4,\N,R,6,\N,\N,\N,\N,\N,\N,5,0,10.857142857142858,2.6666666666666665,1,False,0.0,1.0227272727272727,1.0,2.6666666666666665,0,0.0,0
759,1959,55,568,Azdrubal Fontes,105,Maserati,0,22,0.0,18382,36,\N,W,0,\N,\N,\N,\N,\N,\N,54,0,22.0,0.0,0,False,0.0,0.0,0.0,0.0,0,0.0,0
760,1959,58,356,Jack Brabham,170,Cooper-Climax,1,1,8.0,18383,12,1,1,75,2:30:11.6,9011600,\N,\N,\N,\N,1,1,4.625,6.0,29,False,0.0,1.989795918367347,3.375,6.0,1,0.3333333333333333,1
760,1959,58,475,Stirling Moss,66,BRM,7,2,6.5,18384,6,2,2,75,+22.2,9033800,\N,\N,\N,\N,1,1,7.875,2.8333333333333335,4,False,0.0,1.0227272727272727,3.75,2.8333333333333335,0,0.0,2
760,1959,58,360,Bruce McLaren,170,Cooper-Climax,8,3,4.5,18385,16,3,3,75,+22.4,9034000,\N,\N,\N,\N,1,1,7.142857142857143,2.8333333333333335,25,False,0.0,1.989795918367347,2.2016129032258065,2.8333333333333335,0,0.0,3
760,1959,58,501,Harry Schell,66,BRM,3,4,3.0,18386,8,4,4,74,\N,\N,\N,\N,\N,\N,11,0,8.25,1.0,0,False,0.0,1.0227272727272727,1.1875,1.0,0,0.0,0
760,1959,58,427,Maurice Trintignant,170,Cooper-Climax,4,5,2.0,18387,18,5,5,74,\N,\N,\N,\N,\N,\N,11,0,5.75,0.6666666666666666,2,False,0.0,1.989795918367347,2.111111111111111,0.6666666666666666,0,0.0,0
760,1959,58,456,Roy Salvadori,117,Aston Martin,2,6,0.0,18388,2,6,6,74,\N,\N,\N,\N,\N,\N,11,0,10.285714285714286,0.0,0,False,0.0,0.0,0.0,0.0,0,0.0,0
760,1959,58,418,Masten Gregory,170,Cooper-Climax,5,7,0.0,18389,14,7,7,73,\N,\N,\N,\N,\N,\N,12,0,8.833333333333334,1.3333333333333333,1,False,0.0,1.989795918367347,0.8333333333333334,1.3333333333333333,0,0.0,0
760,1959,58,502,Alan Stacey,32,Team Lotus,12,8,0.0,18390,30,8,8,71,\N,\N,\N,\N,\N,\N,14,0,12.5,0.0,0,False,0.0,0.2631578947368421,0.0,0.0,0,0.0,0
760,1959,58,289,Graham Hill,32,Team Lotus,9,9,0.0,18391,28,9,9,70,\N,\N,\N,\N,\N,\N,15,0,13.428571428571429,0.0,35,False,0.0,0.2631578947368421,0.25,0.0,0,0.0,0
760,1959,58,505,Chris Bristow,169,Cooper-Borgward,16,10,0.0,18392,48,10,10,70,\N,\N,\N,\N,\N,\N,15,0,10.0,0.0,0,False,0.0,0.0,0.0,0.0,0,0.0,0
760,1959,58,481,Henry Taylor,170,Cooper-Climax,21,11,0.0,18393,58,11,11,69,\N,\N,\N,\N,\N,\N,16,0,11.0,0.0,0,False,0.0,1.989795918367347,0.6,0.0,0,0.0,0
760,1959,58,569,Peter Ashdown,170,Cooper-Climax,23,12,0.0,18394,52,12,12,69,\N,\N,\N,\N,\N,\N,16,0,12.0,0.0,0,False,0.0,1.989795918367347,0.0,0.0,0,0.0,0
760,1959,58,549,Ivor Bueb,169,Cooper-Borgward,18,13,0.0,18395,46,13,13,69,\N,\N,\N,\N,\N,\N,16,0,15.0,0.0,0,False,0.0,0.0,0.0,0.0,0,0.0,0
760,1959,58,566,Carroll Shelby,117,Aston Martin,6,14,0.0,18396,4,\N,R,69,\N,\N,\N,\N,\N,\N,80,0,11.5,0.0,0,False,0.0,0.0,0.0,0.0,0,0.0,0
760,1959,58,567,Fritz d'Orey,105,Maserati,20,15,0.0,18397,40,\N,R,57,\N,\N,\N,\N,\N,\N,3,0,12.666666666666666,0.0,0,False,0.0,0.0,0.0,0.0,0,0.0,0
760,1959,58,541,Ron Flockhart,66,BRM,11,16,0.0,18398,42,\N,R,53,\N,\N,\N,\N,\N,\N,20,0,10.0,0.0,0,False,0.0,1.0227272727272727,0.0,0.0,0,0.0,0
760,1959,58,486,Jack Fairman,170,Cooper-Climax,15,17,0.0,18399,38,\N,R,39,\N,\N,\N,\N,\N,\N,6,0,17.5,0.0,0,False,0.0,1.989795918367347,0.0,0.0,0,0.0,0
760,1959,58,347,Jo Bonnier,66,BRM,10,18,0.0,18400,10,\N,R,37,\N,\N,\N,\N,\N,\N,23,0,10.857142857142858,2.6666666666666665,1,False,0.0,1.0227272727272727,1.0,2.6666666666666665,0,0.0,0
760,1959,58,437,Ian Burgess,167,Cooper-Maserati,13,19,0.0,18401,22,\N,R,31,\N,\N,\N,\N,\N,\N,7,0,14.0,0.0,0,False,0.0,0.0,0.0,0.0,0,0.0,0
760,1959,58,478,Hans Herrmann,167,Cooper-Maserati,19,20,0.0,18402,24,\N,R,21,\N,\N,\N,\N,\N,\N,6,0,14.5,0.3333333333333333,0,False,0.0,0.0,0.0,0.3333333333333333,0,0.0,0
760,1959,58,542,David Piper,32,Team Lotus,22,21,0.0,18403,64,\N,R,19,\N,\N,\N,\N,\N,\N,25,0,21.0,0.0,0,False,0.0,0.2631578947368421,0.0,0.0,0,0.0,0
760,1959,58,484,Brian Naylor,101,JBW,14,22,0.0,18404,36,\N,R,18,\N,\N,\N,\N,\N,\N,7,0,22.0,0.0,0,False,0.0,0.0,0.0,0.0,0,0.0,0
760,1959,58,540,Mike Taylor,170,Cooper-Climax,24,23,0.0,18405,50,\N,R,17,\N,\N,\N,\N,\N,\N,7,0,23.0,0.0,0,False,0.0,1.989795918367347,0.0,0.0,0,0.0,0
760,1959,58,479,Tony Brooks,118,Vanwall,17,24,0.0,18406,20,\N,R,13,\N,\N,\N,\N,\N,\N,80,0,9.25,2.6666666666666665,3,False,0.0,0.0,1.9444444444444444,2.6666666666666665,0,0.0,0
760,1959,58,465,Keith Greene,170,Cooper-Climax,0,25,0.0,18407,54,\N,F,0,\N,\N,\N,\N,\N,\N,81,0,25.0,0.0,0,False,0.0,1.989795918367347,0.0,0.0,0,0.0,0
760,1959,58,570,Bill Moss,170,Cooper-Climax,0,26,0.0,18408,56,\N,F,0,\N,\N,\N,\N,\N,\N,81,0,26.0,0.0,0,False,0.0,1.989795918367347,0.0,0.0,0,0.0,0
760,1959,58,387,Mike Parkes,123,Fry,0,27,0.0,18409,60,\N,F,0,\N,\N,\N,\N,\N,\N,81,0,27.0,2.0,2,False,0.0,0.0,0.0,2.0,0,0.0,0
760,1959,58,571,Dennis Taylor,32,Team Lotus,0,28,0.0,18410,62,\N,F,0,\N,\N,\N,\N,\N,\N,81,0,28.0,0.0,0,False,0.0,0.2631578947368421,0.0,0.0,0,0.0,0
760,1959,58,401,Trevor Taylor,170,Cooper-Climax,0,29,0.0,18411,44,\N,F,0,\N,\N,\N,\N,\N,\N,81,0,29.0,0.0,1,False,0.0,1.989795918367347,0.0,0.0,0,0.0,0
760,1959,58,441,Tim Parnell,170,Cooper-Climax,0,30,0.0,18412,66,\N,F,0,\N,\N,\N,\N,\N,\N,81,0,30.0,0.0,0,False,0.0,1.989795918367347,0.0,0.0,0,0.0,0
761,1959,61,479,Tony Brooks,6,Ferrari,1,1,9.0,18413,4,1,1,60,2:09:31.6,7771600,\N,\N,\N,\N,1,1,9.25,5.666666666666667,3,False,0.0,2.310344827586207,3.857142857142857,5.666666666666667,1,1.0,1
761,1959,61,364,Dan Gurney,6,Ferrari,3,2,6.0,18414,6,2,2,60,+2.9,7774500,\N,\N,\N,\N,1,1,6.0,2.0,16,False,0.0,2.310344827586207,3.25,2.0,0,0.0,2
761,1959,61,403,Phil Hill,6,Ferrari,6,3,4.0,18415,5,3,3,60,+1:04.8,7836400,\N,\N,\N,\N,1,1,6.142857142857143,3.3333333333333335,12,False,0.0,2.310344827586207,3.096774193548387,3.3333333333333335,0,0.0,3
761,1959,61,427,Maurice Trintignant,170,Cooper-Climax,12,4,3.0,18416,8,4,4,59,\N,\N,\N,\N,\N,\N,11,0,5.75,1.6666666666666667,2,False,0.0,1.989795918367347,2.111111111111111,1.6666666666666667,0,0.0,0
761,1959,61,347,Jo Bonnier,66,BRM,7,5,2.0,18417,9,5,5,58,\N,\N,\N,\N,\N,\N,12,0,10.857142857142858,0.6666666666666666,1,False,0.0,1.0227272727272727,1.0,0.6666666666666666,0,0.0,0
761,1959,61,437,Ian Burgess,167,Cooper-Maserati,15,6,0.0,18418,18,6,6,56,\N,\N,\N,\N,\N,\N,14,0,14.0,0.0,0,False,0.0,0.0,0.0,0.0,0,0.0,0
761,1959,61,501,Harry Schell,66,BRM,8,7,0.0,18419,10,7,7,49,\N,\N,\N,\N,\N,\N,45,0,8.25,1.0,0,False,0.0,1.0227272727272727,1.1875,1.0,0,0.0,0
761,1959,61,360,Bruce McLaren,170,Cooper-Climax,9,8,0.0,18420,2,\N,R,36,\N,\N,\N,\N,\N,\N,7,0,7.142857142857143,2.1666666666666665,26,False,0.0,1.989795918367347,2.2016129032258065,2.1666666666666665,0,0.0,0
761,1959,61,478,Hans Herrmann,66,BRM,11,9,0.0,18421,11,\N,R,36,\N,\N,\N,\N,\N,\N,3,0,14.5,0.3333333333333333,0,False,0.0,1.0227272727272727,0.0,0.3333333333333333,0,0.0,0
761,1959,61,418,Masten Gregory,170,Cooper-Climax,5,10,0.0,18422,3,\N,R,23,\N,\N,\N,\N,\N,\N,5,0,8.833333333333334,0.0,1,False,0.0,1.989795918367347,0.8333333333333334,0.0,0,0.0,0
761,1959,61,356,Jack Brabham,170,Cooper-Climax,4,11,0.0,18423,1,\N,R,15,\N,\N,\N,\N,\N,\N,7,0,4.625,4.0,30,False,0.0,1.989795918367347,3.375,4.0,0,0.0,0
761,1959,61,289,Graham Hill,32,Team Lotus,10,12,0.0,18424,16,\N,R,10,\N,\N,\N,\N,\N,\N,6,0,13.428571428571429,0.0,35,False,0.0,0.2631578947368421,0.25,0.0,0,0.0,0
761,1959,61,404,Innes Ireland,32,Team Lotus,13,13,0.0,18425,15,\N,R,7,\N,\N,\N,\N,\N,\N,24,0,12.166666666666666,1.0,4,False,0.0,0.2631578947368421,1.6428571428571428,1.0,0,0.0,0
761,1959,61,477,Cliff Allison,6,Ferrari,14,14,0.0,18426,17,\N,R,2,\N,\N,\N,\N,\N,\N,8,0,10.2,0.0,1,False,0.0,2.310344827586207,1.1428571428571428,0.0,0,0.0,0
761,1959,61,475,Stirling Moss,170,Cooper-Climax,2,15,0.0,18427,7,\N,R,1,\N,\N,\N,\N,\N,\N,7,0,7.875,2.5,5,False,0.0,1.989795918367347,2.25,2.5,0,0.0,0
762,1959,62,475,Stirling Moss,170,Cooper-Climax,1,1,9.0,18428,4,1,1,62,2:11:55.41,7915410,\N,\N,\N,\N,1,1,7.875,5.166666666666667,5,False,0.0,1.989795918367347,2.25,5.166666666666667,1,1.0,1
762,1959,62,418,Masten Gregory,170,Cooper-Climax,3,2,6.0,18429,2,2,2,61,\N,\N,\N,\N,\N,\N,11,1,8.833333333333334,2.0,1,False,0.0,1.989795918367347,0.8333333333333334,2.0,0,0.0,2
762,1959,62,364,Dan Gurney,6,Ferrari,6,3,4.0,18430,16,3,3,61,\N,\N,\N,\N,\N,\N,11,1,6.0,3.3333333333333335,17,False,0.0,2.310344827586207,3.25,3.3333333333333335,0,0.0,3
762,1959,62,427,Maurice Trintignant,170,Cooper-Climax,4,4,3.0,18431,5,4,4,60,\N,\N,\N,\N,\N,\N,12,0,5.75,2.6666666666666665,2,False,0.0,1.989795918367347,2.111111111111111,2.6666666666666665,0,0.0,0
762,1959,62,501,Harry Schell,66,BRM,9,5,2.0,18432,6,5,5,59,\N,\N,\N,\N,\N,\N,13,0,8.25,1.6666666666666667,0,False,0.0,1.0227272727272727,1.1875,1.6666666666666667,0,0.0,0
762,1959,62,456,Roy Salvadori,117,Aston Martin,12,6,0.0,18433,10,6,6,59,\N,\N,\N,\N,\N,\N,13,0,10.285714285714286,0.0,0,False,0.0,0.0,0.0,0.0,0,0.0,0
762,1959,62,541,Ron Flockhart,66,BRM,11,7,0.0,18434,8,7,7,59,\N,\N,\N,\N,\N,\N,13,0,10.0,0.0,0,False,0.0,1.0227272727272727,0.0,0.0,0,0.0,0
